Date_Time,active_power,reactive_power,voltage,current_intensty,active_energy_kitchen,active_energy_laundry,active_energy_ac,other_active_energy,dow,trend,seasonal,resid
2007-08-29,747.9920000000014,175.426,346672.79000000027,3282.6000000000217,957.0,562.0,4932.0,6015.533333333343,2,1231.8522857142852,-8.958347169135095,-474.9019385451487
2007-08-30,1202.4580000000033,191.04799999999972,346425.3700000006,5190.200000000015,3822.0,2580.0,4221.0,9417.966666666689,3,1275.4654285714282,-85.2560722978711,12.248643726446147
2007-08-31,1279.8219999999967,187.25599999999963,345579.40999999933,5455.400000000006,1200.0,666.0,8738.0,10726.366666666643,4,1284.162857142857,-38.297789344109965,33.95693220124958
2007-09-01,1869.053999999999,207.24800000000027,346302.02999999974,7950.399999999991,1688.0,4267.0,9790.0,15405.900000000001,5,1284.722285714286,133.14160748128668,451.19010680442625
2007-09-02,1620.198000000001,158.0660000000001,348106.24000000017,6807.199999999995,0.0,3045.0,9770.0,14188.299999999997,6,1415.8285714285714,104.93403674284632,99.43539182858326
2007-09-03,1272.6119999999996,119.23799999999964,346879.39000000013,5372.999999999996,1093.0,345.0,8631.0,11141.200000000008,0,1406.4968571428567,-93.55681763948596,-40.328039503371116
2007-09-04,1000.9200000000027,160.11000000000013,346392.69999999955,4283.399999999997,2667.0,514.0,3801.0,9700.000000000025,1,1392.2591428571427,-12.006617773530898,-379.33252508360914
2007-09-05,1665.7359999999992,183.48399999999995,338218.1599999998,7280.800000000001,3018.0,5631.0,9474.0,9639.266666666672,2,1278.3485714285719,-8.958347169135095,396.34577574056243
2007-09-06,1137.1359999999993,232.93599999999972,346542.80000000034,4891.599999999992,990.0,825.0,7254.0,9883.266666666657,3,1286.8205714285718,-85.2560722978711,-64.42849913070145
2007-09-07,1180.1579999999994,172.4220000000001,346489.4100000002,5063.39999999999,923.0,594.0,9386.0,8766.300000000007,4,1346.141428571429,-38.297789344109965,-127.68563922731965
2007-09-08,1071.6800000000017,109.47399999999948,337268.7199999999,4712.199999999908,182.0,4515.0,6646.0,6518.333333333309,5,1513.3280000000009,133.14160748128668,-574.7896074812859
2007-09-09,1679.5020000000015,209.15200000000033,344047.89000000077,7277.800000000015,2184.0,4438.0,9233.0,12136.700000000023,6,1600.3062857142872,104.93403674284632,-25.738322457132014
2007-09-10,1687.857999999999,159.80199999999988,343985.97,7174.600000000002,2034.0,2147.0,9290.0,14659.966666666673,0,1601.627142857145,-93.55681763948596,179.78767478234008
2007-09-11,2171.226000000007,113.24199999999998,343750.2300000002,9168.799999999967,0.0,4573.0,15375.0,16239.099999999995,1,1595.2431428571451,-12.006617773530898,587.9894749163927
2007-09-12,2274.584000000004,200.93599999999972,345477.7099999992,9650.19999999995,4176.0,2428.0,8728.0,22577.733333333355,2,1598.619142857145,-8.958347169135095,684.9232043119939
2007-09-13,1146.3820000000028,165.9580000000001,344606.1599999998,4988.800000000012,1175.0,2523.0,3853.0,11555.366666666672,3,1594.7222857142879,-85.2560722978711,-363.08421341641395
2007-09-14,1135.4699999999998,183.12600000000018,344594.72999999986,4960.4000000000015,901.0,676.0,5804.0,11543.500000000016,4,1562.3405714285732,-38.297789344109965,-388.5727820844634
2007-09-15,1095.3120000000013,184.46600000000024,345602.84000000096,4720.59999999998,0.0,1449.0,6464.0,10342.20000000001,5,1418.9540000000009,133.14160748128668,-456.78360748128625
2007-09-16,1652.2240000000006,192.3519999999998,344967.06999999954,7151.399999999999,3118.0,3064.0,9310.0,12045.066666666646,6,1279.5397142857146,104.93403674284632,267.7502489714397
2007-09-17,1461.1859999999983,202.3139999999994,344469.3099999995,6355.400000000009,6651.0,926.0,6279.0,10497.099999999993,0,1295.1325714285706,-93.55681763948596,259.6102462109137
2007-09-18,1167.5200000000007,147.13199999999975,343095.3699999997,5058.400000000011,1888.0,2029.0,5425.0,10116.666666666666,1,1309.8911428571423,-12.006617773530898,-130.36452508361074
2007-09-19,1298.6839999999993,151.7939999999999,346039.5000000001,5592.000000000006,0.0,2743.0,7937.0,10964.73333333335,2,1321.4425714285705,-8.958347169135095,-13.800224259436163
2007-09-20,1255.5319999999954,132.90799999999993,345189.5799999997,5358.200000000037,1056.0,489.0,9996.0,9384.533333333353,3,1287.9777142857126,-85.2560722978711,52.81035801215384
2007-09-21,1238.7800000000002,152.8340000000002,344709.31000000046,5375.000000000007,3130.0,2745.0,6316.0,8455.333333333361,4,1272.741142857142,-38.297789344109965,4.336646486968171
2007-09-22,1176.1719999999993,183.43200000000041,344855.5699999998,5061.800000000004,944.0,1311.0,7688.0,9659.866666666652,5,1358.0014285714278,133.14160748128668,-314.97103605271514
2007-09-23,1417.969999999998,242.97399999999996,344880.6200000002,6163.199999999995,2831.0,1929.0,7382.0,11490.833333333345,6,1434.2565714285706,104.93403674284632,-121.22060817141896
2007-09-24,1354.5300000000018,197.62400000000002,343584.87000000064,5873.400000000013,929.0,3935.0,7955.0,9756.499999999998,0,1453.837714285714,-93.55681763948596,-5.750896646226153
2007-09-25,1764.3420000000008,130.07799999999975,342863.44000000093,7497.199999999991,916.0,2253.0,9820.0,16416.699999999983,1,1516.9402857142854,-12.006617773530898,259.4083320592462
2007-09-26,1832.47,169.32200000000026,344763.71999999974,7775.400000000007,1133.0,9415.0,5695.0,14298.166666666655,2,1676.9902857142852,-8.958347169135095,164.43806145484996
2007-09-27,1392.5999999999988,150.70999999999964,344976.55999999907,5871.999999999984,1066.0,643.0,7324.0,14176.999999999982,3,1691.036,-85.2560722978711,-213.1799277021302
2007-09-28,1680.498000000002,222.71800000000005,344825.89999999973,7191.600000000025,996.0,3722.0,9952.0,13338.299999999981,4,1805.3602857142846,-38.297789344109965,-86.56449637017255
2007-09-29,2296.5219999999968,182.12200000000033,344361.7600000001,9782.200000000008,4085.0,7457.0,8190.0,18543.36666666665,5,1957.5011428571415,133.14160748128668,205.87924966156854
2007-09-30,1516.2900000000002,163.588,345693.2899999998,6411.599999999994,1405.0,582.0,10225.0,13059.500000000015,6,2050.6785714285716,104.93403674284632,-639.3226081714176
2007-10-01,2154.799999999996,228.45199999999937,347079.5300000002,9155.200000000015,771.0,4456.0,11012.0,19674.333333333307,0,1962.7877142857149,-93.55681763948596,285.5691033537672
2007-10-02,2829.3279999999995,192.97399999999973,345653.0299999992,11957.399999999992,5071.0,2831.0,14405.0,24848.466666666664,1,1823.8428571428574,-12.006617773530898,1017.4917606306731
2007-10-03,2484.712000000008,243.52799999999965,345316.07999999967,10572.39999999997,4130.0,5422.0,10979.0,20880.866666666658,2,1687.3128571428579,-8.958347169135095,806.3574900262854
2007-10-04,777.3640000000003,148.93999999999983,346771.73000000004,3380.1999999999907,209.0,742.0,2572.0,9433.066666666678,3,1600.4605714285717,-85.2560722978711,-737.8404991307003
2007-10-05,707.8840000000004,168.31400000000022,339546.61000000016,3177.799999999987,946.0,534.0,3261.0,7057.066666666668,4,1439.4905714285721,-38.297789344109965,-693.3087820844618
2007-10-06,1340.812,239.09199999999987,346815.7700000003,5768.200000000001,4202.0,1924.0,5983.0,10237.866666666647,5,1194.9260000000015,133.14160748128668,12.744392518711692
2007-10-07,908.3239999999973,176.244,345575.6000000001,4011.9999999999873,67.0,2227.0,4631.0,8213.733333333339,6,1006.6774285714288,104.93403674284632,-203.28746531427777
2007-10-08,1028.0100000000011,117.65599999999992,337663.89000000013,4506.799999999991,336.0,2651.0,8287.0,5859.499999999995,0,1268.7111428571427,-93.55681763948596,-147.14432521765562
2007-10-09,1117.3760000000036,177.49800000000002,344719.67000000004,4843.799999999981,935.0,595.0,5613.0,11479.933333333345,1,1418.8354285714286,-12.006617773530898,-289.4528107978941
2007-10-10,1166.9719999999986,132.75199999999984,344766.4699999998,5023.600000000001,1863.0,2117.0,3345.0,12124.533333333336,2,1502.5377142857144,-8.958347169135095,-326.6073671165807
2007-10-11,2611.599999999998,237.65200000000036,344318.98999999993,11097.999999999996,3697.0,304.0,13767.0,25758.666666666653,3,1667.241714285715,-85.2560722978711,1029.614358012154
2007-10-12,1758.754000000002,125.01200000000011,348341.51999999984,7451.399999999981,1102.0,278.0,8281.0,19651.566666666673,4,1701.2874285714295,-38.297789344109965,95.76436077268244
2007-10-13,1926.7280000000007,125.20399999999984,343822.19000000024,8208.999999999993,969.0,3799.0,8463.0,18881.13333333331,5,1822.2968571428578,133.14160748128668,-28.710464624143725
2007-10-14,2061.252000000001,150.05000000000013,344305.49000000017,8753.400000000001,2930.0,7494.0,7126.0,16804.199999999983,6,1880.8622857142866,104.93403674284632,75.45567754286795
2007-10-15,1266.3300000000022,118.1819999999998,344581.4999999996,5359.599999999994,1061.0,339.0,7654.0,12051.499999999989,0,1724.7094285714295,-93.55681763948596,-364.8226109319413
2007-10-16,1964.4420000000023,185.41400000000027,343962.17000000045,8385.399999999987,0.0,7871.0,9876.0,14993.699999999988,1,1771.408571428572,-12.006617773530898,205.04004634496116
2007-10-17,1576.93,136.40000000000006,344436.67000000033,6677.199999999985,1065.0,453.0,8968.0,15796.166666666648,2,1733.3397142857145,-8.958347169135095,-147.45136711657938
2007-10-18,1518.5299999999997,122.49999999999972,345312.4100000003,6384.5999999999985,1162.0,317.0,9864.0,13965.833333333338,3,1716.2951428571428,-85.2560722978711,-112.50907055927192
2007-10-19,2085.647999999999,121.47800000000001,345099.12999999983,8788.599999999979,1299.0,3124.0,11648.0,18689.800000000025,4,1771.5188571428573,-38.297789344109965,352.4269322012514
2007-10-20,1660.2459999999983,139.54399999999995,348227.7399999998,6933.200000000016,2363.0,296.0,13225.0,11786.76666666663,5,1770.4125714285715,133.14160748128668,-243.3081789098599
2007-10-21,1941.9399999999991,154.02800000000002,347746.6699999998,8210.399999999985,3712.0,4357.0,7313.0,16983.666666666693,6,1811.6562857142858,104.93403674284632,25.349677542867042
2007-10-22,1652.8960000000038,116.40999999999977,346385.38,6920.399999999966,0.0,299.0,13027.0,14222.266666666654,0,1859.5688571428573,-93.55681763948596,-113.11603950336749
2007-10-23,1956.6979999999996,127.9279999999998,347371.5900000002,8222.79999999997,1067.0,5186.0,10680.0,15678.633333333346,1,1766.9860000000003,-12.006617773530898,201.7186177735302
2007-10-24,1865.6360000000009,146.78199999999993,346763.9099999999,7881.399999999993,4459.0,364.0,9115.0,17155.933333333334,2,1784.9062857142856,-8.958347169135095,89.68806145485041
2007-10-25,1853.9179999999997,132.20000000000007,346280.5900000002,7795.599999999999,1478.0,2433.0,7385.0,19602.633333333342,3,1580.651714285714,-85.2560722978711,358.5223580121568
2007-10-26,1437.5680000000016,109.67599999999986,346580.4300000001,6286.799999999993,0.0,348.0,5766.0,17845.466666666638,4,1422.441999999999,-38.297789344109965,53.42378934411244
2007-10-27,1785.6879999999956,109.18599999999982,345889.7399999999,7645.20000000002,1374.0,4856.0,8949.0,14582.466666666649,5,1258.7719999999986,133.14160748128668,393.77439251871033
2007-10-28,512.1579999999983,92.29799999999962,346847.1200000004,2138.799999999998,0.0,283.0,1765.0,6487.966666666683,6,1175.5682857142845,104.93403674284632,-768.3443224571324
2007-10-29,545.4279999999983,86.99799999999959,347318.3600000003,2267.200000000002,0.0,269.0,2749.0,6072.466666666668,0,1232.8934285714274,-93.55681763948596,-593.9086109319431
2007-10-30,811.0079999999958,89.83999999999979,346501.33000000037,3385.999999999994,0.0,1935.0,4256.0,7325.799999999984,1,1537.7019999999984,-12.006617773530898,-714.6873822264716
2007-10-31,1283.2100000000023,107.1999999999999,346088.12999999954,5388.99999999997,0.0,4700.0,8915.0,7771.833333333338,2,1779.8374285714276,-8.958347169135095,-487.6690814022902
2007-11-01,2255.1940000000004,230.01999999999998,347264.1899999997,9587.999999999984,1378.0,2170.0,12415.0,21623.56666666669,3,1833.4551428571426,-85.2560722978711,506.9949294407289
2007-11-02,3571.2279999999987,204.3140000000003,344888.84999999957,15158.59999999998,2430.0,4765.0,13114.0,39211.466666666696,4,1895.416,-38.297789344109965,1714.1097893441088
2007-11-03,3480.636000000001,173.37399999999988,345610.49999999907,14574.99999999998,4810.0,3420.0,9500.0,40280.59999999999,5,1893.0797142857148,133.14160748128668,1454.4146782329994
2007-11-04,887.4820000000022,192.44600000000057,347262.9499999999,3771.0000000000086,0.0,1112.0,6421.0,7258.366666666682,6,1812.9571428571423,104.93403674284632,-1030.4091795999864
2007-11-05,979.1539999999998,132.09599999999946,338730.8500000001,4359.800000000001,926.0,491.0,6471.0,8431.233333333335,0,1646.7365714285718,-93.55681763948596,-574.025753789086
2007-11-06,794.6539999999994,194.63399999999984,346833.7199999994,3481.8000000000316,0.0,487.0,5328.0,7429.23333333333,1,1277.071428571429,-12.006617773530898,-470.4108107978986
2007-11-07,722.3519999999951,153.85599999999994,347083.25000000047,3167.199999999984,1015.0,647.0,5284.0,5093.2000000000035,2,1027.3300000000004,-8.958347169135095,-296.0196528308702
2007-11-08,1091.6500000000049,115.76999999999974,338371.46000000054,4731.3999999999605,1180.0,910.0,10339.0,5765.166666666693,3,1170.136,-85.2560722978711,6.770072297875998
2007-11-09,983.5720000000005,151.76399999999992,345703.67,4250.999999999995,943.0,550.0,5792.0,9107.866666666692,4,1359.5574285714279,-38.297789344109965,-337.68763922731745
2007-11-10,1732.4460000000001,153.1079999999999,343359.5800000002,7356.999999999994,2630.0,414.0,7806.0,18024.10000000001,5,1562.378,133.14160748128668,36.92639251871353
2007-11-11,1887.1240000000007,185.60999999999976,345974.77999999974,7978.400000000011,3445.0,320.0,6024.0,21663.06666666662,6,1751.7554285714289,104.93403674284632,30.434534685725524
2007-11-12,2305.1039999999957,133.6979999999998,347702.7399999997,9665.599999999997,1050.0,3817.0,12740.0,20811.400000000005,0,1808.946571428571,-93.55681763948596,589.7142462109108
2007-11-13,2214.398000000004,140.95199999999994,347217.09000000014,9292.99999999997,978.0,4933.0,11076.0,19919.63333333333,1,1998.401142857142,-12.006617773530898,228.0034749163926
2007-11-14,2047.9939999999986,141.58999999999978,345522.2799999997,8554.600000000004,1055.0,295.0,16345.0,16438.23333333331,2,2123.779428571427,-8.958347169135095,-66.82708140229352
2007-11-15,1491.9879999999982,133.06599999999997,345578.3900000005,6330.799999999983,1606.0,571.0,7503.0,15186.46666666666,3,2166.1699999999987,-85.2560722978711,-588.9259277021293
2007-11-16,2309.7539999999995,123.97799999999982,347016.25999999983,9674.0,1991.0,4660.0,13564.0,18280.899999999983,4,2083.105714285714,-38.297789344109965,264.9460750583955
2007-11-17,2610.0939999999946,168.02999999999975,346468.9300000002,10942.399999999998,2588.0,2199.0,14990.0,23724.56666666669,5,2066.1711428571416,133.14160748128668,410.78124966156633
2007-11-18,2183.858000000002,161.762,348855.06000000006,9140.599999999973,5201.0,2097.0,7066.0,22033.633333333335,6,2024.2742857142844,104.93403674284632,54.649677542871316
2007-11-19,1723.6540000000018,112.02999999999996,349583.5499999998,7208.999999999977,1089.0,253.0,10750.0,16635.56666666667,0,2087.187142857142,-93.55681763948596,-269.97632521765433
2007-11-20,2095.8559999999957,124.83199999999988,347527.9100000002,8770.200000000004,1015.0,3954.0,11026.0,18935.93333333336,1,2117.596285714285,-12.006617773530898,-9.733667940758359
2007-11-21,1754.7159999999985,131.71800000000005,347753.6199999996,7372.400000000012,1139.0,550.0,9455.0,18101.266666666634,2,2016.0191428571432,-8.958347169135095,-252.34479568800953
2007-11-22,1932.3780000000038,143.1080000000002,347853.66999999963,8144.999999999984,2867.0,297.0,9001.0,20041.299999999974,3,1903.410571428571,-85.2560722978711,114.22350086930382
2007-11-23,2522.6179999999963,138.912,346640.21000000025,10570.599999999968,2168.0,6181.0,13685.0,20009.63333333333,4,1881.4194285714284,-38.297789344109965,679.4963607726779
2007-11-24,1899.0540000000028,150.51199999999977,348195.95000000036,7938.199999999994,1573.0,4131.0,13451.0,12495.899999999996,5,1982.156,133.14160748128668,-216.24360748128382
2007-11-25,1395.598000000001,122.77599999999995,349432.07,5884.799999999991,3556.0,279.0,5678.0,13746.966666666665,6,1966.473714285715,104.93403674284632,-675.8097510285602
2007-11-26,1569.716000000001,117.04999999999973,347207.75000000035,6625.99999999999,1088.0,288.0,8926.0,15859.933333333322,0,1936.0645714285715,-93.55681763948596,-272.7917537890845
2007-11-27,2801.011999999998,139.99400000000006,347502.3799999999,11745.000000000015,1063.0,11020.0,15111.0,19489.53333333337,1,1908.7945714285725,-12.006617773530898,904.2240463449564
2007-11-28,1644.9400000000014,115.44199999999998,349768.5200000005,6876.799999999961,1182.0,769.0,7810.0,17654.666666666664,2,1846.2577142857156,-8.958347169135095,-192.35936711657905
2007-11-29,1719.5140000000004,118.71000000000006,349534.9999999998,7222.799999999962,2031.0,283.0,8818.0,17526.566666666655,3,1915.1165714285723,-85.2560722978711,-110.34649913070089
2007-11-30,2331.728000000006,147.27999999999992,350622.3600000002,9730.4,0.0,7941.0,13601.0,17320.133333333313,4,1969.538285714287,-38.297789344109965,400.48750362982895
2007-12-01,1461.2960000000023,199.14000000000007,347815.0200000006,6205.199999999999,0.0,439.0,8276.0,15639.933333333334,5,1646.2088571428587,133.14160748128668,-318.05446462414307
2007-12-02,1877.6100000000004,136.7039999999999,345741.83999999985,7924.999999999995,2227.0,399.0,11517.0,17150.500000000007,6,1617.1554285714294,104.93403674284632,155.5205346857246
2007-12-03,1950.6680000000006,134.42199999999966,346404.55000000016,8248.999999999964,1403.0,2841.0,12353.0,15914.133333333351,0,1502.762857142858,-93.55681763948596,541.4619604966286
2007-12-04,537.7060000000009,147.81200000000027,345968.7300000003,2301.000000000009,0.0,541.0,1818.0,6602.766666666664,1,1322.4562857142855,-12.006617773530898,-772.7436679407537
2007-12-05,1441.5659999999966,209.1720000000002,338000.98000000033,6279.200000000013,2247.0,1075.0,10408.0,10296.099999999973,2,1291.1145714285717,-8.958347169135095,159.40977574056
2007-12-06,918.7659999999988,216.41599999999957,345923.8499999997,4116.399999999984,1882.0,475.0,3898.0,9057.766666666663,3,1206.8508571428572,-85.2560722978711,-202.82878484498727
2007-12-07,1069.5819999999999,209.09799999999981,346701.05000000016,4656.399999999996,1029.0,2550.0,6419.0,7828.366666666665,4,1201.6845714285714,-38.297789344109965,-93.80478208446158
2007-12-08,1241.9040000000043,127.77599999999953,339357.38999999996,5389.600000000039,1123.0,1156.0,8582.0,9837.399999999978,5,1432.8902857142853,133.14160748128668,-324.1278931955676
2007-12-09,1287.764,171.79400000000027,345621.6799999997,5558.399999999991,0.0,3217.0,7755.0,10490.733333333344,6,1453.8182857142858,104.93403674284632,-270.98832245713226
2007-12-10,1914.504,137.98399999999978,343413.0899999995,8160.599999999995,1020.0,5028.0,11659.0,14201.400000000025,0,1586.5297142857146,-93.55681763948596,421.5311033537713
2007-12-11,2156.1459999999975,137.46800000000002,345348.8500000003,9031.599999999995,1018.0,4165.0,13281.0,17471.766666666637,1,1715.8477142857146,-12.006617773530898,452.30490348781376
2007-12-12,1588.0620000000004,116.8859999999998,349165.9099999998,6611.200000000015,1152.0,254.0,7759.0,17302.700000000015,2,1929.4151428571417,-8.958347169135095,-332.3947956880063
2007-12-13,1847.7459999999999,111.4899999999998,348231.3700000001,7804.200000000008,1103.0,1448.0,8911.0,19333.76666666665,3,2140.051428571426,-85.2560722978711,-207.04935627355522
2007-12-14,1974.808,179.54999999999967,348459.7299999999,8291.19999999998,980.0,3849.0,12941.0,15143.46666666666,4,2123.3614285714266,-38.297789344109965,-110.25563922731664
2007-12-15,2736.8759999999957,157.62600000000026,347444.12999999995,11491.199999999986,1706.0,3687.0,14313.0,25908.599999999984,5,2190.08257142857,133.14160748128668,413.6518210901388
2007-12-16,2762.2179999999903,126.93799999999985,349466.37999999995,11508.800000000008,3410.0,2281.0,12929.0,27416.966666666707,6,2276.9382857142846,104.93403674284632,380.3456775428594
2007-12-17,1797.6740000000018,105.22599999999986,349382.0400000002,7470.199999999986,1636.0,243.0,10567.0,17515.233333333326,0,2291.511428571427,-93.55681763948596,-400.28061093193935
2007-12-18,2623.1940000000036,144.08000000000007,349833.58000000025,10946.999999999998,1123.0,5810.0,11093.0,25693.899999999998,1,2292.621142857142,-12.006617773530898,342.5794749163926
2007-12-19,2196.052000000001,109.33599999999991,349489.5800000003,9121.599999999984,1233.0,2658.0,11679.0,21030.866666666654,2,2274.676571428571,-8.958347169135095,-69.66622425943501
2007-12-20,1949.7579999999994,119.43399999999983,350161.83000000037,8083.2000000000135,1859.0,276.0,13592.0,16768.966666666656,3,2224.2237142857152,-85.2560722978711,-189.20964198784478
2007-12-21,1982.5760000000032,106.46999999999974,349749.54999999976,8227.799999999983,1191.0,200.0,12251.0,19400.933333333327,4,2289.9628571428575,-38.297789344109965,-269.08906779874434
2007-12-22,2611.2639999999988,141.31400000000002,348689.5699999999,10934.600000000004,3819.0,4550.0,12673.0,22479.06666666664,5,2300.2162857142853,133.14160748128668,177.9061068044268
2007-12-23,2409.047999999999,176.2720000000002,349283.4299999999,10055.20000000001,1971.0,3091.0,11962.0,23126.800000000025,6,2355.1059999999998,104.93403674284632,-50.99203674284722
2007-12-24,2257.8479999999995,149.75400000000076,349416.610000001,9431.599999999953,2985.0,2316.0,14350.0,17979.799999999992,0,2438.3117142857136,-93.55681763948596,-86.90689664622815
2007-12-25,2694.968,151.81199999999976,349892.4499999999,11218.999999999993,4588.0,3368.0,9084.0,27876.133333333313,1,2599.8082857142836,-12.006617773530898,107.1663320592472
2007-12-26,2580.279999999999,140.31399999999994,349045.0499999984,10693.599999999913,1109.0,2773.0,9480.0,29642.666666666664,2,2698.049999999998,-8.958347169135095,-108.81165283086398
2007-12-27,2532.1979999999985,190.582,348640.7200000001,10649.999999999987,4122.0,1490.0,7960.0,28631.30000000002,3,2719.459714285712,-85.2560722978711,-102.00564198784232
2007-12-28,3113.0519999999947,206.8000000000003,348889.6499999991,13004.000000000033,1980.0,8554.0,15823.0,25527.199999999986,4,2713.5588571428552,-38.297789344109965,437.7909322012494
2007-12-29,3298.955999999997,199.89199999999997,346392.96000000025,13766.399999999965,4836.0,2434.0,14906.0,32806.60000000002,5,2722.8117142857122,133.14160748128668,443.00267823299805
2007-12-30,2558.9159999999965,178.43600000000006,348622.80999999936,10750.599999999986,3595.0,3597.0,13485.0,21971.600000000013,6,2573.436285714284,104.93403674284632,-119.45432245713396
2007-12-31,2216.542,145.53600000000068,347176.4999999998,9295.200000000013,0.0,3457.0,14071.0,19414.366666666716,0,2374.8188571428564,-93.55681763948596,-64.72003950337049
2008-01-01,2759.7380000000026,142.50799999999995,347092.8099999999,11489.19999999997,2461.0,2739.0,12355.0,28440.633333333328,1,2234.247428571427,-12.006617773530898,537.4971892021065
2008-01-02,1534.6520000000025,179.24999999999955,346118.7899999998,6505.399999999972,336.0,280.0,7241.0,17720.533333333307,2,1845.2557142857136,-8.958347169135095,-301.6453671165759
2008-01-03,1141.8759999999986,105.15799999999973,344781.3800000005,4719.800000000036,0.0,1287.0,2724.0,15020.26666666666,3,1743.821428571428,-85.2560722978711,-516.6893562735582
2008-01-04,2129.0519999999938,170.39600000000007,347926.76000000036,8931.59999999999,1079.0,6657.0,14515.0,13233.199999999999,4,1600.7782857142854,-38.297789344109965,566.5715036298184
2008-01-05,576.0140000000008,150.69599999999994,347682.6199999994,2451.4000000000274,0.0,530.0,2586.0,6484.233333333347,5,1312.1837142857137,133.14160748128668,-869.3113217669995
2008-01-06,1848.8759999999997,225.34,346497.3800000004,7809.399999999999,1906.0,545.0,11307.0,17056.599999999988,6,1271.1634285714279,104.93403674284632,472.77853468572556
2008-01-07,1215.2399999999998,277.78800000000007,344938.0199999998,5385.600000000001,3465.0,587.0,8390.0,7812.000000000003,0,1375.5188571428562,-93.55681763948596,-66.72203950337044
2008-01-08,739.5760000000024,252.7040000000001,345319.83000000037,3352.199999999967,586.0,1150.0,5091.0,5499.26666666666,1,1190.0111428571424,-12.006617773530898,-438.42852508360914
2008-01-09,1247.51,184.48599999999993,345478.9100000004,5374.800000000021,950.0,521.0,10183.0,9137.833333333334,2,1338.657428571429,-8.958347169135095,-82.18908140229382
2008-01-10,1872.3639999999975,181.25600000000082,347225.19999999984,7894.199999999999,2249.0,5800.0,10808.0,12349.066666666651,3,1486.7291428571436,-85.2560722978711,470.890929440725
2008-01-11,830.4979999999969,113.67200000000018,348206.74000000034,3781.000000000023,0.0,344.0,1939.0,11558.633333333355,4,1602.399428571429,-38.297789344109965,-733.6036392273222
2008-01-12,1616.5380000000057,118.67800000000001,350562.00999999937,6852.199999999992,1085.0,309.0,9013.0,16535.30000000001,5,1880.5902857142867,133.14160748128668,-397.1938931955676
2008-01-13,2885.378000000004,144.3459999999999,345233.8499999998,12174.599999999986,6506.0,340.0,9378.0,31865.633333333342,6,2007.4962857142868,104.93403674284632,772.9476775428707
2008-01-14,2024.931999999999,120.10999999999997,346030.5699999997,8660.999999999987,5918.0,339.0,9738.0,17753.866666666683,0,1964.6274285714305,-93.55681763948596,153.86138906805454
2008-01-15,2686.912000000004,113.14399999999983,346621.6600000003,11363.400000000029,782.0,6883.0,14512.0,22604.866666666687,1,2158.4117142857167,-12.006617773530898,540.5069034878181
2008-01-16,2135.852000000003,128.93000000000006,346207.8899999998,9100.200000000006,1162.0,3430.0,9391.0,21614.533333333307,2,2210.3785714285737,-8.958347169135095,-65.56822425943551
2008-01-17,1572.2820000000024,116.71799999999976,347944.3099999999,6688.799999999989,1007.0,350.0,8657.0,16190.699999999999,3,2046.8057142857156,-85.2560722978711,-389.267641987842
2008-01-18,2186.9880000000016,119.28999999999994,345503.4199999996,9262.400000000027,1034.0,846.0,14983.0,19586.800000000003,4,2023.1008571428586,-38.297789344109965,202.18493220125305
2008-01-19,1980.3060000000005,134.9819999999999,345032.5299999995,8393.599999999988,2521.0,6054.0,8015.0,16415.100000000013,5,1971.4017142857151,133.14160748128668,-124.2373217670013
2008-01-20,1740.3679999999995,138.6140000000001,345520.14000000065,7414.399999999996,1775.0,380.0,4940.0,21911.13333333335,6,1935.1811428571439,104.93403674284632,-299.7471795999907
2008-01-21,1858.9980000000005,122.40000000000003,344973.2399999991,7947.400000000028,0.0,376.0,10447.0,20160.300000000025,0,1945.5725714285718,-93.55681763948596,6.982246210914667
2008-01-22,2325.0180000000005,143.46199999999973,345736.4799999993,9977.399999999992,4670.0,7640.0,7552.0,18888.299999999992,1,1953.1251428571427,-12.006617773530898,383.89947491638867
2008-01-23,1882.3080000000025,107.98400000000004,346906.15,7949.199999999984,1116.0,387.0,13359.0,16509.8,2,2075.222571428572,-8.958347169135095,-183.9562242594343
2008-01-24,1645.021999999998,104.30599999999959,346722.0899999994,7038.599999999988,1107.0,320.0,5935.0,20055.033333333333,3,2166.850857142857,-85.2560722978711,-436.57278484498795
2008-01-25,2239.8559999999993,119.6259999999998,346615.8399999997,9423.399999999992,0.0,2421.0,11409.0,23500.9333333333,4,2231.0219999999995,-38.297789344109965,47.1317893441098
2008-01-26,2834.9880000000003,168.4220000000003,345254.7000000001,12048.00000000002,4925.0,311.0,15606.0,26407.799999999996,5,2281.165714285713,133.14160748128668,420.68067823300066
2008-01-27,2381.765999999999,140.75800000000024,347477.28999999986,10058.200000000004,3725.0,3818.0,7367.0,24786.099999999977,6,2246.64257142857,104.93403674284632,30.189391828582714
2008-01-28,2308.1959999999985,107.83600000000007,346272.16000000015,9748.200000000048,1142.0,280.0,12792.0,24255.933333333294,0,2290.7711428571415,-93.55681763948596,110.98167478234299
2008-01-29,2676.0239999999953,117.17599999999977,346497.26999999926,11292.799999999997,1487.0,6199.0,11077.0,25837.400000000012,1,2205.663999999999,-12.006617773530898,482.36661777352737
2008-01-30,1640.646000000002,116.46999999999974,347925.10000000044,6949.9999999999845,0.0,261.0,7261.0,19822.1,2,2220.3248571428558,-8.958347169135095,-570.7205099737187
